year,month,monthly_total_precipitation_mm_manual,monthly_average_wind_speed,monthly_maximum_precipitation_mm_manual,minimum_temperature_c,maximum_temperature_c,average_temperature_c,maximum_actual_pressure_hpa,monthly_total_precipitation_mm,minimum_actual_pressure_hpa,maximum_precipitation_mm,average_actual_pressure_hpa,maximum_wind_speed
0.8000000000000114,0.7272727272727273,0.04770992366412214,0.25,0.04824902723735409,0.6492307692307693,0.7476038338658149,0.7716262975778545,0.3079847908745208,0.04770992366412214,0.6818181818181799,0.051839464882943144,0.4935897435897374,9.3
0.8000000000000114,0.8181818181818182,0.3616412213740458,0.25,0.2754863813229572,0.556923076923077,0.4504792332268371,0.5259515570934256,0.6197718631178688,0.3616412213740458,0.5619834710743845,0.2976588628762542,0.7820512820512846,8.7
0.8000000000000114,0.9090909090909091,0.15458015267175573,0.1875,0.08249027237354085,0.46461538461538465,0.4504792332268371,0.4394463667820069,0.8022813688212906,0.15458015267175573,0.16528925619834922,0.08862876254180602,0.5961538461538396,12.3
0.8000000000000114,0.9999999999999999,0.70706106870229,0.5,0.30350194552529186,0.2584615384615385,0.33865814696485624,0.3044982698961938,0.5057034220532302,0.6956106870229009,0.2933884297520706,0.205685618729097,0.3333333333333286,13.4
1.0,0.0,0.09064885496183206,0.3125,0.0715953307392996,0.19384615384615386,0.29712460063897767,0.18685121107266434,0.7148288973384069,0.09255725190839695,0.4090909090909136,0.07692307692307691,0.6538461538461462,10.8
1.0,0.09090909090909091,0.42175572519083976,0.3125,0.2132295719844358,0.36307692307692313,0.27156549520766776,0.27681660899653976,0.6235741444866889,0.4179389312977099,0.5247933884297566,0.22909698996655517,0.551282051282044,11.8
1.0,0.1818181818181818,0.042938931297709926,0.4375,0.05291828793774319,0.27076923076923076,0.43130990415335463,0.25259515570934254,0.9087452471482891,0.042938931297709926,0.6776859504132275,0.056856187290969896,0.9038461538461462,11.3
1.0,0.2727272727272727,0.23091603053435114,0.5,0.266147859922179,0.5046153846153847,0.5623003194888179,0.546712802768166,0.28897338403041317,0.21278625954198474,0.2438016528925644,0.2859531772575251,0.2243589743589638,14.9
1.0,0.36363636363636365,0.17127862595419846,0.125,0.088715953307393,0.5784615384615385,0.7380191693290734,0.7231833910034601,0.4638783269961948,0.13645038167938933,0.566115702479344,0.09531772575250835,0.5320512820512704,10.3
1.0,0.4545454545454545,0.17557251908396945,0.25,0.1151750972762646,0.8246153846153846,0.8210862619808306,0.8892733564013839,0.17490494296577452,0.1736641221374046,0.6280991735537214,0.12374581939799331,0.288461538461533,8.2
1.0,0.5454545454545454,0.009541984732824428,0.3125,0.01556420233463035,0.9015384615384616,0.913738019169329,0.9896193771626296,0.25855513307984523,0.009541984732824428,0.6983471074380176,0.016722408026755852,0.3653846153846132,9.3
1.0,0.6363636363636364,0.3635496183206107,0.1875,0.2801556420233463,1.0,0.8881789137380192,0.9965397923875431,0.0,0.3635496183206107,0.5619834710743845,0.3010033444816053,0.12179487179486159,9.8
1.0,0.7272727272727273,0.20276717557251908,0.1875,0.29571984435797666,0.6246153846153847,0.8019169329073481,0.7923875432525951,0.2927756653992404,0.19751908396946566,0.46280991735537214,0.3177257525083612,0.3205128205128176,9.8
1.0,0.8181818181818182,0.02767175572519084,0.125,0.017120622568093387,0.5353846153846155,0.7667731629392973,0.6262975778546712,0.6501901140684367,0.020992366412213744,0.7520661157024833,0.01839464882943144,0.8589743589743506,9.8
