year,month,monthly_total_precipitation_mm_manual,monthly_average_wind_speed,monthly_maximum_precipitation_mm_manual,minimum_temperature_c,maximum_temperature_c,average_temperature_c,maximum_actual_pressure_hpa,monthly_total_precipitation_mm,minimum_actual_pressure_hpa,maximum_precipitation_mm,average_actual_pressure_hpa,maximum_wind_speed
0.3999999999999772,0.1818181818181818,0.0133587786259541,0.875,0.0186770428015564,0.3846153846153846,0.4504792332268371,0.4221453287197231,0.5779467680608406,0.0143129770992366,0.586776859504134,0.020066889632107,0.5192307692307594,11.3
0.3999999999999772,0.2727272727272727,0.2814885496183206,0.75,0.1571984435797665,0.4338461538461539,0.5271565495207668,0.5086505190311418,0.3916349809885915,0.2805343511450381,0.326446280991739,0.1672240802675585,0.3846153846153726,11.3
0.3999999999999772,0.3636363636363636,0.2604961832061069,0.6875,0.1198443579766537,0.5876923076923077,0.7220447284345048,0.7128027681660899,0.1330798479087462,0.2576335877862595,0.4338842975206631,0.12876254180602,0.1217948717948615,11.3
0.1999999999999886,1.0,0.148854961832061,0.5,0.0575875486381323,0.2769230769230769,0.2140575079872204,0.2006920415224913,0.5247148288973378,0.1450381679389313,0.5495867768595062,0.0618729096989966,0.6602564102564088,10.3
0.3999999999999772,0.0,0.3196564885496183,0.8125,0.2863813229571984,0.1476923076923076,0.2044728434504792,0.2110726643598615,0.3384030418250958,0.3158396946564886,0.2272727272727266,0.3093645484949832,0.1410256410256352,12.3
0.3999999999999772,0.0909090909090909,0.1202290076335877,1.0,0.0638132295719844,0.28,0.2971246006389776,0.2664359861591695,0.7566539923954352,0.1192748091603053,0.4834710743801693,0.0668896321070234,0.762820512820511,15.4
0.3999999999999772,0.1818181818181818,0.0133587786259541,0.875,0.0186770428015564,0.3846153846153846,0.4504792332268371,0.4221453287197231,0.5779467680608406,0.0143129770992366,0.586776859504134,0.020066889632107,0.5192307692307594,11.3
0.3999999999999772,0.2727272727272727,0.2814885496183206,0.75,0.1571984435797665,0.4338461538461539,0.5271565495207668,0.5086505190311418,0.3916349809885915,0.2805343511450381,0.326446280991739,0.1672240802675585,0.3846153846153726,11.3
0.3999999999999772,0.3636363636363636,0.2604961832061069,0.6875,0.1198443579766537,0.5876923076923077,0.7220447284345048,0.7128027681660899,0.1330798479087462,0.2576335877862595,0.4338842975206631,0.12876254180602,0.1217948717948615,11.3
0.3999999999999772,0.4545454545454545,0.1665076335877862,0.6875,0.1229571984435797,0.8461538461538463,0.8498402555910542,0.9204152249134948,0.1330798479087462,0.166030534351145,0.7231404958677672,0.1321070234113712,0.2820512820512704,10.3
0.8000000000000114,0.2727272727272727,0.316793893129771,0.3125,0.1385214007782101,0.4123076923076923,0.6198083067092652,0.4671280276816609,0.4790874524714823,0.3034351145038168,0.3595041322314074,0.1337792642140468,0.4423076923076792,10.8
0.8000000000000114,0.3636363636363636,0.1412213740458015,0.3125,0.0762645914396887,0.5692307692307693,0.744408945686901,0.7231833910034601,0.3954372623574187,0.1431297709923664,0.5082644628099189,0.0819397993311036,0.2435897435897374,9.8
0.8000000000000114,0.4545454545454545,0.3387404580152672,0.0625,0.1089494163424124,0.7200000000000001,0.913738019169329,0.8269896193771625,0.2623574144486724,0.3406488549618321,0.7024793388429771,0.1170568561872909,0.301282051282044,13.4
0.8000000000000114,0.5454545454545454,0.1145038167938931,0.3125,0.1867704280155642,0.916923076923077,0.952076677316294,1.0,0.1368821292775663,0.1145038167938931,0.471074380165291,0.2006688963210702,0.1474358974358836,11.3
0.8000000000000114,0.6363636363636364,0.0572519083969465,0.25,0.048249027237354,0.8923076923076924,0.9552715654952078,0.9930795847750864,0.2243346007604572,0.0572519083969465,0.3719008264462857,0.0518394648829431,0.2115384615384528,8.2
0.8000000000000114,0.7272727272727273,0.0477099236641221,0.25,0.048249027237354,0.6492307692307693,0.7476038338658149,0.7716262975778545,0.3079847908745208,0.0477099236641221,0.6818181818181799,0.0518394648829431,0.4935897435897374,9.3
0.8000000000000114,0.8181818181818182,0.3616412213740458,0.25,0.2754863813229572,0.556923076923077,0.4504792332268371,0.5259515570934256,0.6197718631178688,0.3616412213740458,0.5619834710743845,0.2976588628762542,0.7820512820512846,8.7
0.8000000000000114,0.3636363636363636,0.1412213740458015,0.3125,0.0762645914396887,0.5692307692307693,0.744408945686901,0.7231833910034601,0.3954372623574187,0.1431297709923664,0.5082644628099189,0.0819397993311036,0.2435897435897374,9.8
0.8000000000000114,0.4545454545454545,0.3387404580152672,0.0625,0.1089494163424124,0.7200000000000001,0.913738019169329,0.8269896193771625,0.2623574144486724,0.3406488549618321,0.7024793388429771,0.1170568561872909,0.301282051282044,13.4
0.8000000000000114,0.5454545454545454,0.1145038167938931,0.3125,0.1867704280155642,0.916923076923077,0.952076677316294,1.0,0.1368821292775663,0.1145038167938931,0.471074380165291,0.2006688963210702,0.1474358974358836,11.3
0.8000000000000114,0.6363636363636364,0.0572519083969465,0.25,0.048249027237354,0.8923076923076924,0.9552715654952078,0.9930795847750864,0.2243346007604572,0.0572519083969465,0.3719008264462857,0.0518394648829431,0.2115384615384528,8.2
0.8000000000000114,0.7272727272727273,0.0477099236641221,0.25,0.048249027237354,0.6492307692307693,0.7476038338658149,0.7716262975778545,0.3079847908745208,0.0477099236641221,0.6818181818181799,0.0518394648829431,0.4935897435897374,9.3
0.8000000000000114,0.8181818181818182,0.3616412213740458,0.25,0.2754863813229572,0.556923076923077,0.4504792332268371,0.5259515570934256,0.6197718631178688,0.3616412213740458,0.5619834710743845,0.2976588628762542,0.7820512820512846,8.7
0.8000000000000114,0.9090909090909092,0.1545801526717557,0.1875,0.0824902723735408,0.4646153846153846,0.4504792332268371,0.4394463667820069,0.8022813688212906,0.1545801526717557,0.1652892561983492,0.088628762541806,0.5961538461538396,12.3
